customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,billing_complaint_count,competitor_offer_received,network_outage_hours,last_plan_change_days,charge_per_tenure,support_rate,tenure_x_charges,satisfaction_x_tickets,is_new_customer,is_high_spender,low_satisfaction,charges_to_total_ratio,gb_per_charge,minutes_per_charge
TC-003440,46.39073223,Female,9.56829185,Two year,75.06,816.9,Fiber optic,Yes,29.33,2,237.7,7.4,Mailed check,3,05/06/2024,1,3,0,9.2,58.0,7.844660382093174,0.20902372454285037,718.195986261,14.8,0,0,0,0.09188395152405436,0.3907540634159339,3.1667998934185984
TC-004134,61.07838633,Other,6.718202654,Two year,36.93,431.72,Fiber optic,Yes,35.01,0,508.1,5.7,Mailed check,4,13/06/2024,0,1,0,0.0,44.0,5.497005955605101,0.0,248.10322401221998,0.0,0,0,0,0.08554155471138701,0.9480097481722176,13.758461955050095
TC-003358,18.0,Female,43.24527853,Month-to-month,46.53,2038.01,No,Yes,5.6,2,292.1,8.7,Credit card,5,25/05/2024,0,0,1,5.2,246.0,1.075955609066579,0.04624782329965953,2012.2028100009002,17.4,0,0,0,0.022831095038787837,0.12035246077799268,6.277670320223512
TC-000943,51.75301767,Female,9.732361595,Month-to-month,75.98,675.78,No,Yes,0.23,1,445.2,3.6,Bank transfer,4,20/06/2024,1,1,0,23.9,113.0,7.806943798618695,0.10274998418819024,739.4648339881,3.6,0,0,1,0.11243304033857174,0.0030271123979994734,5.859436693866806
TC-003935,42.90128992,Female,6.418187421,One year,43.69,206.38,Fiber optic,Yes,8.12,1,278.7,3.6,Credit card,2,19/05/2024,0,2,0,3.8,104.0,6.807217853602783,0.15580722942556152,280.41060842349,3.6,0,0,1,0.2116968698517298,0.1858548867017624,6.3790341039139395
TC-004710,41.41885658,Female,16.05891388,Month-to-month,85.74,1298.19,Fiber optic,Yes,32.23,3,519.3,4.8,Credit card,3,01/05/2024,1,4,0,39.4,109.0,5.339090840183272,0.1868121357656848,1376.8912760711999,14.399999999999999,0,1,0,0.06604580223233887,0.3759038954980172,6.056682995101469
TC-001699,49.70861774,Female,1.877266102,One year,64.47,196.35,No,Yes,6.77,0,239.9,7.8,Credit card,1,07/06/2024,0,2,0,0.2,199.0,34.34249408291931,0.0,121.02734559594,0.0,1,0,0,0.32834224598930484,0.10501008220877928,3.7211105940747635
TC-004757,19.54113532,Male,15.61445855,Two year,99.02,1721.1,No,Yes,8.51,0,270.6,5.7,Bank transfer,5,17/06/2024,0,3,0,0.6,223.0,6.341558350097256,0.0,1546.143685621,0.0,0,1,0,0.057532973098599734,0.085942233892143,2.7327812563118563
TC-003017,19.20980887,Male,19.25454372,Month-to-month,23.65,403.94,DSL,No,4.92,2,523.4,6.1,Mailed check,4,19/06/2024,1,5,1,2.9,15.0,1.2282815081945757,0.10387158631666603,455.369958978,12.2,0,0,0,0.05854829925236421,0.2080338266384778,22.13107822410148
TC-003648,45.19109664,Female,27.91886527,Two year,71.04,1846.75,DSL,No,7.07,4,86.6,5.3,Bank transfer,2,16/06/2024,0,0,0,6.5,123.0,2.5445160221585184,0.1432722985449616,1983.3561887808003,21.2,0,0,0,0.03846757817788006,0.09952139639639639,1.2190315315315314
TC-003913,57.14207683,Female,7.913680386,Month-to-month,84.41,563.19,Fiber optic,Yes,0.34,1,192.4,6.5,Electronic check,2,15/05/2024,1,5,1,12.5,210.0,10.666339286247743,0.12636345558876605,667.99376138226,6.5,0,1,0,0.14987837141994706,0.004027958772657269,2.279350787821348
TC-000986,24.62452966,Female,15.193228005,One year,34.43,4322.31,DSL,No,0.42,2,206.6,9.9,Credit card,4,10/04/2024,0,0,0,7.3,121.0,2.26614120374349,0.13163759533798952,523.10284021215,19.8,0,0,0,0.007965647998408258,0.012198663955852455,6.000580888759802
TC-002828,41.06993986,Female,10.70374692,Month-to-month,56.1,644.78,DSL,Yes,36.19,3,295.6,4.8,Bank transfer,1,23/05/2024,0,1,1,0.1,365.0,5.2411553093783345,0.2802756849934938,600.480202212,14.399999999999999,0,0,0,0.08700642079468966,0.6450980392156862,5.269162210338681
TC-002232,53.85938399,Female,8.548732662,Month-to-month,103.51,898.55,Fiber optic,No,4.95,3,242.8,5.1,Mailed check,3,24/02/2024,1,1,1,0.2,83.0,12.10822751074117,0.35092921004949773,884.8793178436201,15.299999999999999,0,1,0,0.11519670580379501,0.04782146652497343,2.3456670853057675
TC-002268,46.79477739,Male,1.0,Two year,92.86,364.2,Fiber optic,Yes,11.82,3,273.9,6.4,Bank transfer,1,21/06/2024,0,0,0,8.9,365.0,92.86,3.0,92.86,19.200000000000003,1,1,0,0.25496979681493687,0.12728839112642687,2.949601550721516
TC-004827,43.26757719,Male,69.42772479,Two year,77.42,5398.11,DSL,Yes,40.11,2,397.4,2.6,Mailed check,3,17/06/2024,0,2,0,3.9,44.0,1.1151164788155519,0.02880693564493805,5375.0944532418,5.2,0,0,1,0.014342056756901953,0.5180831826401446,5.13304055799535
TC-000982,48.38186343,Male,61.14698921,Month-to-month,67.27,4313.87,DSL,No,5.5,2,419.7,6.8,Bank transfer,3,02/06/2024,1,3,0,4.1,3.0,1.1001359325963123,0.03270806994488813,4113.357964156699,13.6,0,0,0,0.015593886695704785,0.0817600713542441,6.239036717704772
TC-003408,43.89266855,Female,5.057850089,Month-to-month,30.55,43.57,DSL,Yes,0.13,0,175.7,8.9,Credit card,1,19/06/2024,0,0,0,7.4,152.0,6.04011575322117,0.0,154.51732021895,0.0,1,0,0,0.7011705301813175,0.00425531914893617,5.7512274959083465
TC-004528,53.45790527,Male,8.71931591,Month-to-month,55.71,521.36,No,Yes,35.71,5,261.7,8.9,Mailed check,3,31/05/2024,1,4,1,2.9,27.0,6.389262709945785,0.5734394821347859,485.75308934610007,44.5,0,0,0,0.1068551480742673,0.6409980254891402,4.697540836474601
TC-003226,27.18189989,Female,34.06978784,One year,43.2,1457.62,Fiber optic,No,16.76,4,209.3,5.7,Credit card,5,04/05/2024,0,1,0,0.3,149.0,1.2679855889586897,0.11740607305173052,1471.814834688,22.8,0,0,0,0.02963735404289184,0.38796296296296295,4.844907407407407
TC-003002,29.09422484,Male,22.96046423,Month-to-month,71.22,1545.89,No,Yes,8.22,0,314.5,7.6,Bank transfer,4,07/05/2024,0,0,0,0.5,79.0,3.101853659689702,0.0,1635.2442624605999,0.0,0,0,0,0.046070548357256984,0.11541701769165966,4.415894411682112
TC-004588,55.78372282,Female,8.471265095,One year,68.91,478.96,Fiber optic,Yes,15.05,2,362.7,5.6,Credit card,2,06/04/2024,0,1,0,0.6,139.0,8.134558324785845,0.23609224567655915,583.75487769645,11.2,0,0,0,0.1438742274929013,0.21840081265418665,5.263387026556378
TC-003920,41.10877228,Female,45.32684205,One year,15.0,846.57,Fiber optic,Yes,40.85,0,425.4,6.5,Credit card,0,26/06/2024,0,2,0,5.1,323.0,0.3309297387948075,0.0,679.9026307500001,0.0,0,0,0,0.017718558418087102,2.7233333333333336,28.36
TC-001458,47.71737577,Female,22.14956961,Month-to-month,74.96,1812.29,No,Yes,1.35,0,514.0,9.2,Credit card,3,27/06/2024,1,4,0,14.8,50.0,3.384264404223789,0.0,1660.3317379655998,0.0,0,0,0,0.04136203367010798,0.018009605122732128,6.856990394877268
TC-001396,44.77020459,Female,15.193228005,Two year,76.74,9147.95,Fiber optic,No,6.86,2,138.2,6.2,Credit card,5,27/06/2024,1,2,1,1.4,4.0,5.050934533118658,0.13163759533798952,1165.9283171037,12.4,0,0,0,0.008388764695915478,0.08939275475632005,1.8008861089392754
TC-000265,38.21147773,Other,25.53745137,One year,41.61,907.71,Fiber optic,Yes,5.1,2,258.0,7.8,Bank transfer,0,21/05/2024,0,1,0,5.8,6.0,1.6293716783688583,0.07831635079879155,1062.6133515057,15.6,0,0,0,0.045840631919886306,0.12256669069935111,6.2004325883201155
TC-002441,68.24375856,Female,1.0,Month-to-month,137.16,170.53,No,Yes,8.59,0,366.1,6.9,Credit card,5,03/05/2024,0,1,1,3.4,2.0,137.16,0.0,137.16,0.0,1,1,0,0.8043159561367501,0.0626275882181394,2.6691455234762325
TC-000930,41.01374608,Male,7.63310144,Month-to-month,109.61,792.97,No,No,46.36,1,229.0,6.4,Electronic check,2,11/06/2024,1,1,1,10.7,98.0,14.35982488397272,0.13100834671994088,836.6642488384,6.4,0,1,0,0.13822717126751327,0.42295411002645744,2.0892254356354347
TC-003124,36.6295593,Male,24.87603187,Month-to-month,68.17,1684.13,DSL,No,1.77,1,288.5,4.4,Electronic check,1,15/05/2024,1,3,0,2.5,115.0,2.7403888351747803,0.040199337467724514,1695.7990925779,4.4,0,0,0,0.04047787284829556,0.025964500513422327,4.232066891594543
TC-002179,72.35409329,Female,15.02576219,Month-to-month,113.56,1849.94,DSL,Yes,11.9,2,479.9,4.4,Bank transfer,2,16/06/2024,1,3,0,23.7,30.0,7.557686496301456,0.1331047287126005,1706.3255542964,8.8,0,1,0,0.0613857746737732,0.10479041916167665,4.225959845015851
TC-003571,37.53776699,Female,1.31844556,Two year,71.12,207.88,Fiber optic,Yes,6.65,1,318.6,7.3,Electronic check,1,14/02/2024,0,2,0,2.0,142.0,53.94231067075686,0.7584689351906194,93.7678482272,7.3,1,0,0,0.34212045410813935,0.09350393700787402,4.4797525309336335
TC-000247,34.87582033,Male,17.30106545,Month-to-month,69.78,1411.5,Fiber optic,Yes,5.41,2,86.1,6.1,Bank transfer,1,17/06/2024,1,1,1,2.0,15.0,4.033277615281203,0.1155998170043337,1207.268347101,12.2,0,0,0,0.04943676939426143,0.07752937804528519,1.233877901977644
TC-003663,47.6002284,Female,14.72448525,One year,86.68,1248.94,No,Yes,47.81,2,334.0,5.1,Credit card,0,03/05/2024,0,2,0,0.0,41.0,5.8867932242317265,0.13582817776261483,1276.31838147,10.2,0,1,0,0.06940285361986966,0.5515689893862482,3.853253345639132
TC-001759,66.18417387,Male,5.279136418,One year,68.59,449.03,No,Yes,20.72,1,293.7,2.5,Electronic check,3,04/06/2024,0,0,0,5.0,40.0,12.992655345319777,0.18942492120308757,362.09596691062,2.5,1,0,1,0.15275148653764783,0.30208485201924473,4.281965301064295
TC-004915,22.92121498,Male,11.10210693,Two year,70.93,790.18,Fiber optic,No,3.49,2,332.5,7.1,Bank transfer,4,16/06/2024,0,1,0,10.5,9.0,6.388877394824372,0.18014598603762502,787.4724445449001,14.2,0,0,0,0.08976435748816727,0.04920344001127872,4.6877202876075
TC-002868,28.69978617,Male,3.717042193,Month-to-month,65.05,953.64,Fiber optic,Yes,11.73,1,388.5,4.3,Electronic check,2,15/05/2024,0,3,0,10.0,92.0,17.50047393126269,0.26903111347060243,241.79359465465,4.3,1,0,0,0.06821232330858605,0.18032282859338972,5.972328977709455
TC-000924,31.49818778,Female,47.49986936,Month-to-month,77.39,3687.51,No,No,7.68,2,154.0,8.6,Bank transfer,3,22/06/2024,0,1,0,1.1,72.0,1.6292676388952494,0.04210537896098332,3676.0148897704,17.2,0,0,0,0.020987061730002088,0.09923762760046517,1.9899211784468278
TC-002390,57.52874002,Female,25.98642468,One year,79.1,2073.2,DSL,Yes,0.83,2,501.1,4.1,Electronic check,1,17/05/2024,0,4,0,5.3,41.0,3.0438969952214294,0.07696326157323463,2055.5261921879996,8.2,0,0,0,0.03815357900829636,0.010493046776232617,6.335018963337548
TC-000269,35.3993327,Female,18.79807875,Month-to-month,86.57,1885.96,DSL,Yes,49.0,3,204.4,8.8,Credit card,4,03/05/2024,0,0,0,3.4,365.0,4.605257864450643,0.15959077732877358,1627.3496773874997,26.400000000000002,0,1,0,0.04590235211775435,0.5660159408571099,2.3610950675753726
TC-000670,58.37260278,Male,1.0,Month-to-month,45.06,135.03,DSL,No,53.21,1,384.7,3.3,Electronic check,3,04/05/2024,0,0,0,4.8,205.0,45.06,1.0,45.06,3.3,1,0,1,0.3337036214174628,1.1808699511762095,8.53750554815801
TC-004936,50.15086242,Male,61.14609136,Month-to-month,87.08,5275.26,No,Yes,7.93,1,369.5,7.4,Credit card,3,09/06/2024,0,1,0,5.6,89.0,1.4241302765750488,0.016354275109956923,5324.6016356288,7.4,0,1,0,0.016507243244882716,0.09106568672485071,4.243224621038126
TC-001911,67.98772499,Male,30.89535377,One year,84.67,2593.25,Fiber optic,Yes,13.68,2,339.8,6.0,Credit card,5,03/06/2024,0,2,1,11.8,89.0,2.7405415270634075,0.06473465281831599,2615.9096037059,12.0,0,1,0,0.03265014942639545,0.16156844218731545,4.013227825676155
TC-003047,59.38611097,Male,10.11242593,Month-to-month,91.29,824.97,Fiber optic,Yes,6.03,1,352.1,6.0,Mailed check,3,16/05/2024,0,0,0,0.5,26.0,9.027507408402842,0.09888823976780416,923.1633631497001,6.0,0,1,0,0.11065856940252373,0.06605323693723299,3.8569394238142185
TC-001153,42.22774414,Female,5.002230829,Month-to-month,63.73,285.04,DSL,Yes,14.92,0,336.0,8.2,Credit card,3,12/04/2024,0,1,0,4.4,126.0,12.7403157068504,0.0,318.79217073217,0.0,1,0,0,0.22358265506595562,0.23411266279617135,5.272242272085361
TC-004867,44.86374786,Female,9.357718675,One year,103.77,1113.33,Fiber optic,Yes,21.16,4,259.4,8.5,Bank transfer,2,30/06/2024,0,0,0,4.0,365.0,11.089241256763898,0.42745461142002117,971.0504669047499,34.0,0,1,0,0.09320686588882003,0.20391249879541296,2.4997590825864893
TC-003524,66.43749547,Male,17.67691456,Month-to-month,38.07,653.65,Fiber optic,No,21.86,1,332.4,7.0,Credit card,0,23/05/2024,1,5,0,4.3,10.0,2.1536563901341843,0.056570958501029264,672.9601372992,7.0,0,0,0,0.058242178535913715,0.5742054110848437,8.731284475965326
TC-004513,33.16331801,Female,15.83744309,Two year,86.92,1466.73,Fiber optic,Yes,0.26,2,540.3,1.8,Electronic check,4,16/06/2024,1,6,1,12.1,13.0,5.488259658207239,0.1262830110033879,1376.5905533828002,3.6,0,1,1,0.059261077362568436,0.002991256327657616,6.216060745513115
TC-003964,53.53259514,Male,7.155588541,Month-to-month,64.66,523.58,DSL,No,5.92,4,337.9,8.2,Electronic check,3,06/04/2024,0,0,0,0.6,7.0,9.036293748517254,0.5590036343035728,462.68035506105997,32.8,0,0,0,0.12349593185377591,0.09155583049798949,5.2257964738632845
TC-004529,41.20339797,Female,15.193228005,One year,66.91,8124.96,DSL,Yes,26.69,1,198.3,2.3,Credit card,0,10/03/2024,0,0,1,7.3,365.0,4.40393575203244,0.06581879766899476,1016.57888581455,2.3,0,0,1,0.008235117465193674,0.39889403676580487,2.963682558660888
TC-003044,45.36324606,Female,4.695969728,Month-to-month,114.02,551.33,No,Yes,14.25,2,197.5,5.4,Electronic check,3,14/06/2024,1,0,0,0.9,99.0,24.28039502046807,0.4258971236707257,535.43446838656,10.8,1,1,0,0.20680898917163948,0.12497807402210138,1.732152253990528
TC-001916,33.859893,Female,3.877482737,Month-to-month,60.09,268.63,DSL,Yes,22.81,0,386.5,5.4,Electronic check,2,11/06/2024,1,6,0,9.9,5.0,15.49716764090393,0.0,232.99793766633,0.0,1,0,0,0.22369057811860182,0.37959727076052585,6.432018638708604
TC-000613,46.19952939,Male,25.18723164,Two year,75.38,1976.15,DSL,No,15.1,2,307.6,6.0,Credit card,5,12/05/2024,1,2,0,5.2,184.0,2.992786229046647,0.07940531252445336,1898.6135210231998,12.0,0,0,0,0.038144877666169065,0.20031838684001063,4.080657999469356
TC-002451,28.25712127,Male,22.25147428,Two year,90.16,1954.22,No,No,39.02,2,319.4,7.4,Bank transfer,1,28/05/2024,0,2,0,0.8,222.0,4.051866355706476,0.08988168490919425,2006.1929210848,14.8,0,1,0,0.04613605428252704,0.4327861579414375,3.5425909494232473
TC-004125,46.6151498,Male,43.09108441,Two year,93.06,4092.13,No,Yes,31.4,0,259.7,8.7,Electronic check,0,02/05/2024,0,0,0,4.7,15.0,2.1596114665985033,0.0,4010.0563151946003,0.0,0,1,0,0.022741213011316843,0.3374167203954438,2.790672684289705
TC-001899,50.41379172,Unknown,20.78756829,Two year,83.17,1795.75,No,Yes,6.85,2,299.25,6.2,Credit card,5,28/06/2024,0,2,0,0.0,124.0,4.000948972949832,0.09621134959600415,1728.9020546793,12.4,0,1,0,0.04631491020464987,0.08236142839966333,3.5980521822772635
TC-001650,80.84345463,Male,58.61388908,Month-to-month,61.03,3705.82,Fiber optic,No,1.05,1,131.5,5.4,Credit card,1,15/04/2024,1,5,1,5.2,32.0,1.0412207918280656,0.01706080274992734,3577.2056505524,5.4,0,0,0,0.01646868979065362,0.01720465344912338,2.1546780271997377
TC-002499,53.85557844,Male,17.0472417,Two year,68.4,1170.71,DSL,Yes,12.7,1,180.1,9.4,Mailed check,0,07/06/2024,0,1,0,5.9,20.0,4.0123793164732335,0.058660516322708085,1166.0313322800002,9.4,0,0,0,0.0584260833169615,0.18567251461988302,2.6330409356725144
TC-000259,48.65729142,Female,2.9683958,Month-to-month,75.53,342.14,DSL,Yes,15.62,0,254.7,5.9,Credit card,3,06/06/2024,1,2,0,11.2,197.0,25.444720006678352,0.0,224.20293477400003,0.0,1,0,0,0.2207575846144853,0.20680524294982125,3.3721699986760227
TC-000848,78.8295021,Female,20.23106605,Month-to-month,64.48,1427.73,DSL,Yes,17.06,3,417.4,8.3,Bank transfer,2,13/05/2024,0,0,1,3.0,6.0,3.1871775733735994,0.14828679776862277,1304.4991389040001,24.900000000000002,0,0,0,0.045162600771854626,0.2645781637717121,6.473325062034739
TC-004296,19.09248215,Female,9.13136933,Month-to-month,80.17,890.8,DSL,No,33.01,3,72.8,6.6,Mailed check,1,21/05/2024,0,0,1,0.2,26.0,8.779625169317294,0.3285378010222263,732.0618791861,19.799999999999997,0,0,0,0.08999775482712169,0.41175003118373454,0.9080703505051765
TC-001234,80.69564006,Male,30.04339749,One year,62.33,1889.4,DSL,Yes,1.11,1,205.8,4.9,Credit card,4,13/06/2024,1,3,0,12.1,155.0,2.074665490836935,0.03328518355265418,1872.6049655517,4.9,0,0,0,0.03298930877527257,0.01780843895395476,3.3017808438953957
TC-001128,30.68586225,Female,4.379239979,Month-to-month,76.93,259.58,DSL,Yes,2.01,0,262.8,5.5,Bank transfer,3,27/06/2024,0,0,0,3.4,5.0,17.566975175808242,0.0,336.89493158447004,0.0,1,0,0,0.29636335619076976,0.026127648511633947,3.4160925516703493
TC-001968,39.73090075,Male,57.47761565,One year,132.73,7649.25,No,No,3.54,1,401.9,4.5,Mailed check,2,26/06/2024,0,1,0,0.2,365.0,2.3092467998017936,0.017398077298288208,7629.003925224499,4.5,0,1,0,0.017352027976599012,0.026670684848941462,3.027951480449032
TC-000559,47.91678214,Female,35.73884305,Two year,132.13,4583.94,Fiber optic,Yes,10.14,1,240.4,6.9,Electronic check,5,13/06/2024,0,0,0,1.2,72.0,3.697097855550195,0.02798076027813665,4722.1733321965,6.9,0,1,0,0.028824548314332215,0.07674260198289563,1.8194202679179596
TC-003983,85.0,Male,7.662918573,Month-to-month,15.0,134.46,No,Yes,15.04,2,273.7,3.3,Bank transfer,1,21/06/2024,0,2,0,1.3,235.0,1.9574787148139516,0.26099716197519357,114.943778595,6.6,0,0,1,0.11155734047300311,1.0026666666666666,18.246666666666666
TC-000485,30.65473882,Female,31.01562261,Month-to-month,86.61,2631.05,No,Yes,16.51,4,368.9,6.9,Mailed check,0,16/06/2024,0,1,0,2.1,53.0,2.792463691252013,0.12896726434601147,2686.2630742521,27.6,0,1,0,0.032918416601736944,0.19062463918716085,4.259323403763999
TC-002212,51.0677299,Male,13.52447981,Month-to-month,43.6,618.7,Fiber optic,Yes,45.75,3,283.2,9.3,Electronic check,0,23/06/2024,0,1,0,1.4,5.0,3.2237838802319154,0.22181999175907674,589.6673197160001,27.900000000000002,0,0,0,0.0704703410376596,1.0493119266055047,6.4954128440366965
TC-001321,42.84974887,Male,7.496292533,Two year,30.56,324.24,Fiber optic,Yes,7.78,5,224.3,4.6,Electronic check,4,27/06/2024,1,2,0,4.9,15.0,4.076681888476136,0.6669963822768548,229.08669980848,23.0,0,0,0,0.09425117197137922,0.2545811518324608,7.339659685863875
TC-002575,81.31189637,Female,14.48673174,Month-to-month,85.56,1171.82,Fiber optic,Yes,6.36,1,257.0,7.9,Bank transfer,5,29/06/2024,0,0,1,2.4,5.0,5.906094040780519,0.06902868210355913,1239.4847676744,7.9,0,1,0,0.07301462681981875,0.07433380084151472,3.0037400654511455
TC-000008,53.51152094,Male,4.676860469,Month-to-month,125.96,589.16,Fiber optic,Yes,4.61,0,421.0,7.7,Electronic check,0,26/06/2024,1,1,0,21.5,15.0,26.932597377003336,0.0,589.09734467524,0.0,1,1,0,0.21379591282503904,0.036598920292156244,3.3423308986979996
TC-004408,36.22585667,Male,3.51478076,Two year,75.84,222.86,Fiber optic,No,10.97,1,214.5,4.6,Electronic check,4,10/06/2024,0,0,0,0.6,18.0,21.57744826166626,0.2845127671633209,266.5609728384,4.6,1,0,0,0.3403033294444943,0.14464662447257384,2.8283227848101267
TC-003255,47.5142976,Male,16.93038328,Month-to-month,56.63,888.05,DSL,No,19.5,4,299.25,9.1,Credit card,5,07/06/2024,1,5,0,4.0,75.0,3.3448740683205607,0.23626163293805832,958.7676051464001,36.4,0,0,0,0.06376893192950848,0.34434045558891047,5.284301606922126
TC-001451,46.63249519,Male,3.005438773,One year,56.77,244.06,Fiber optic,Yes,4.16,5,0.0,7.1,Credit card,2,23/06/2024,0,0,0,1.8,268.0,18.889088844532587,1.6636505940225987,170.61875914321,35.5,1,0,0,0.23260673604851267,0.07327813986260348,0.0
TC-004059,56.42980784,Female,21.56351478,Month-to-month,17.36,487.59,Fiber optic,Yes,4.12,4,420.3,5.6,Mailed check,2,16/05/2024,1,0,1,12.1,22.0,0.8050635611640302,0.185498516397242,374.3426165808,22.4,0,0,0,0.03560368342254763,0.2373271889400922,24.21082949308756
TC-001815,37.97204028,Male,8.406708408,Month-to-month,45.95,513.36,Fiber optic,Yes,2.52,1,335.7,7.4,Bank transfer,1,16/06/2024,1,1,0,20.3,25.0,5.46587293979092,0.11895262110535189,386.2882513476,7.4,0,0,0,0.08950833722923485,0.05484221980413492,7.305767138193688
TC-000774,56.58831674,Male,16.24677818,Month-to-month,109.32,1869.31,DSL,Yes,4.24,0,303.5,3.5,Credit card,1,23/05/2024,0,0,0,0.6,91.0,6.728718690489316,0.0,1776.0977906376,0.0,0,1,1,0.05848147177300715,0.03878521770947677,2.776253201609953
TC-001012,44.96399407,Female,29.42648872,Month-to-month,49.29,1383.83,No,Yes,0.09,2,325.1,6.1,Bank transfer,0,22/06/2024,0,0,0,0.8,5.0,1.6750214566544452,0.06796597511277927,1450.4316290088,12.2,0,0,0,0.03561853695901954,0.0018259281801582471,6.595658348549402
TC-003146,49.05066281,Male,34.94373467,Month-to-month,77.62,2633.27,Fiber optic,No,0.13,1,224.2,5.8,Mailed check,1,23/06/2024,1,3,0,0.1,12.0,2.2212851812499186,0.02861743340955834,2712.3326850854,5.8,0,0,0,0.02947665829937682,0.0016748260757536717,2.8884308167997936
TC-002816,54.21227643,Female,52.21532108,Month-to-month,41.63,2205.68,DSL,Yes,113.2,2,281.7,5.8,Bank transfer,1,15/06/2024,1,4,0,12.4,30.0,0.797275572359652,0.0383029340552319,2173.7238165604003,11.6,0,0,0,0.018873998041420335,2.7191928897429736,6.766754744174873
TC-001992,53.31436995,Female,19.46993787,Month-to-month,57.1,1131.74,Fiber optic,Yes,29.02,-1,246.1,6.8,Credit card,4,03/05/2024,0,1,0,1.9,69.0,2.932726359028695,-0.05136123220715753,1111.733452377,-6.8,0,0,0,0.05045328432325446,0.508231173380035,4.309982486865149
TC-001278,47.89976759,Male,60.67533706,Month-to-month,66.37,3969.85,No,No,3.94,1,295.2,4.1,Electronic check,4,17/05/2024,1,5,0,18.0,46.0,1.0938546568660794,0.01648116101952809,4027.0221206722,4.1,0,0,0,0.016718515812940038,0.05936417055898749,4.447792677414494
TC-001784,53.40083946,Male,48.02424578,Month-to-month,36.57,1849.68,Fiber optic,Yes,15.67,2,299.25,3.3,Electronic check,3,23/05/2024,0,2,1,0.5,192.0,0.7614903556742542,0.04164563060838141,1756.2466681746,6.6,0,0,1,0.019770987414039185,0.42849330051955153,8.182936833470057
